threads	omp-threads	generations	exchange-interval	exchange-count	pop-count	pop-size	elite	mutant	rhoe	decode	instance	seed	log-step	ans	elapsed	convergence	tool	problem	commit	system	cpu	host-memory	gpu	gpu-memory	nvcc	g++
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n480-k70	5	25	139550.000000	16.382722	[245411.000000,217194.000000,193179.000000,187462.000000,184421.000000,181067.000000,177154.000000,174489.000000,173034.000000,171872.000000,168826.000000,166856.000000,165208.000000,163506.000000,162451.000000,160425.000000,159108.000000,156303.000000,155888.000000,154037.000000,153581.000000,152374.000000,152033.000000,150891.000000,150294.000000,149278.000000,149278.000000,147864.000000,147715.000000,146524.000000,146155.000000,144590.000000,143744.000000,142715.000000,142376.000000,141907.000000,141483.000000,140491.000000,140451.000000,139903.000000,139550.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n480-k70	6	25	137312.000000	16.506796	[245918.000000,212423.000000,194416.000000,186332.000000,181038.000000,176883.000000,174106.000000,170757.000000,168483.000000,166766.000000,165175.000000,163229.000000,162575.000000,160969.000000,160157.000000,157668.000000,157593.000000,155813.000000,154675.000000,153119.000000,152366.000000,150920.000000,150217.000000,148535.000000,148032.000000,146592.000000,146453.000000,145126.000000,144500.000000,143628.000000,143052.000000,141985.000000,141310.000000,140197.000000,139791.000000,139489.000000,139111.000000,138422.000000,138006.000000,137346.000000,137312.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n480-k70	7	25	137892.000000	16.395922	[246319.000000,212309.000000,194000.000000,187033.000000,183856.000000,181246.000000,177779.000000,174841.000000,171714.000000,169477.000000,168319.000000,163888.000000,162563.000000,159978.000000,159216.000000,156897.000000,156099.000000,154029.000000,153188.000000,150382.000000,149737.000000,148547.000000,148045.000000,147248.000000,147034.000000,145764.000000,145636.000000,144612.000000,144084.000000,143468.000000,142701.000000,141431.000000,141028.000000,140148.000000,140008.000000,139129.000000,139067.000000,138551.000000,138416.000000,137969.000000,137892.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n480-k70	8	25	138294.000000	16.438154	[246524.000000,211996.000000,191045.000000,184380.000000,180419.000000,177094.000000,174185.000000,172501.000000,170945.000000,169207.000000,166694.000000,163910.000000,163365.000000,160482.000000,159629.000000,157029.000000,156519.000000,154706.000000,153994.000000,152786.000000,152688.000000,150949.000000,150189.000000,149144.000000,148798.000000,147541.000000,147150.000000,145239.000000,144619.000000,143652.000000,143652.000000,142938.000000,142805.000000,141125.000000,140871.000000,140180.000000,140046.000000,139390.000000,139356.000000,138749.000000,138294.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n480-k70	9	25	136423.000000	16.385906	[245043.000000,207682.000000,189419.000000,185453.000000,180056.000000,176730.000000,173342.000000,167014.000000,165596.000000,162709.000000,161962.000000,159592.000000,158465.000000,156256.000000,155913.000000,154453.000000,153549.000000,152025.000000,151432.000000,150140.000000,149711.000000,148886.000000,148139.000000,146887.000000,146583.000000,145281.000000,144659.000000,143772.000000,143598.000000,142293.000000,142181.000000,141872.000000,141518.000000,140660.000000,140276.000000,139316.000000,138735.000000,137433.000000,137428.000000,136552.000000,136423.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n480-k70	10	25	138231.000000	16.411651	[245505.000000,210490.000000,189368.000000,184528.000000,179890.000000,176893.000000,173995.000000,170274.000000,168925.000000,163139.000000,162819.000000,160482.000000,159675.000000,157737.000000,157199.000000,155356.000000,154794.000000,153158.000000,152308.000000,151109.000000,150683.000000,149644.000000,149062.000000,147830.000000,147604.000000,146872.000000,146405.000000,145550.000000,145017.000000,143721.000000,143649.000000,142605.000000,142146.000000,141556.000000,141115.000000,139657.000000,139545.000000,139226.000000,139077.000000,138360.000000,138231.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n548-k50	1	25	154764.000000	21.052672	[303410.000000,258450.000000,230281.000000,222480.000000,214277.000000,209214.000000,205232.000000,199807.000000,197812.000000,192967.000000,190050.000000,187150.000000,184881.000000,181526.000000,180262.000000,177451.000000,177287.000000,175205.000000,174343.000000,172199.000000,171110.000000,169533.000000,168390.000000,166828.000000,166530.000000,164005.000000,163256.000000,162364.000000,162159.000000,161299.000000,160721.000000,159165.000000,159115.000000,158240.000000,157982.000000,157089.000000,156921.000000,155772.000000,155594.000000,155031.000000,154764.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n548-k50	2	25	155755.000000	21.033709	[301385.000000,261950.000000,231676.000000,221394.000000,215900.000000,209782.000000,205382.000000,203385.000000,200813.000000,198437.000000,196053.000000,192572.000000,190555.000000,189093.000000,187785.000000,186119.000000,184455.000000,182973.000000,181944.000000,178996.000000,177915.000000,175054.000000,174287.000000,171573.000000,170441.000000,168386.000000,167977.000000,165525.000000,165263.000000,164287.000000,163805.000000,162728.000000,162070.000000,160824.000000,160422.000000,158719.000000,158437.000000,157868.000000,157406.000000,156191.000000,155755.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n548-k50	3	25	149176.000000	21.031624	[303932.000000,261385.000000,230595.000000,216539.000000,210011.000000,206305.000000,202751.000000,196707.000000,194629.000000,190842.000000,188830.000000,184981.000000,183771.000000,181909.000000,180452.000000,175630.000000,174524.000000,171755.000000,171105.000000,168394.000000,167827.000000,165523.000000,165292.000000,162628.000000,161910.000000,160346.000000,159933.000000,158531.000000,158109.000000,156240.000000,155899.000000,154998.000000,154786.000000,153869.000000,153496.000000,151910.000000,151303.000000,150510.000000,150173.000000,149292.000000,149176.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n548-k50	4	25	154405.000000	21.098137	[299271.000000,254631.000000,227472.000000,220811.000000,214395.000000,209101.000000,205601.000000,203377.000000,199671.000000,197098.000000,194913.000000,190681.000000,189537.000000,186425.000000,185523.000000,182341.000000,181383.000000,179738.000000,178683.000000,175217.000000,174200.000000,171730.000000,171192.000000,168499.000000,167890.000000,165261.000000,164613.000000,163455.000000,163095.000000,161933.000000,161874.000000,160413.000000,159685.000000,158903.000000,158528.000000,157803.000000,157152.000000,156487.000000,155928.000000,154750.000000,154405.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n548-k50	5	25	152349.000000	21.010065	[302527.000000,256984.000000,228659.000000,217846.000000,213138.000000,210586.000000,208320.000000,203688.000000,201190.000000,198856.000000,195783.000000,193366.000000,191394.000000,189569.000000,187957.000000,185563.000000,184201.000000,182958.000000,180620.000000,176866.000000,175137.000000,172446.000000,171570.000000,169766.000000,168547.000000,166756.000000,165954.000000,163728.000000,162898.000000,161467.000000,160586.000000,159495.000000,159018.000000,157854.000000,157385.000000,156085.000000,155978.000000,154483.000000,153894.000000,152706.000000,152349.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n548-k50	6	25	159491.000000	20.957304	[298759.000000,256002.000000,230627.000000,221913.000000,216568.000000,212133.000000,207965.000000,204434.000000,201494.000000,198414.000000,195972.000000,194257.000000,192693.000000,191554.000000,188903.000000,187170.000000,185987.000000,184496.000000,183553.000000,183001.000000,181400.000000,179864.000000,178772.000000,176642.000000,175885.000000,173747.000000,172864.000000,171178.000000,170824.000000,168778.000000,168357.000000,166604.000000,165254.000000,163869.000000,163083.000000,162072.000000,161927.000000,161298.000000,160766.000000,159713.000000,159491.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n548-k50	7	25	155644.000000	21.009452	[299677.000000,258076.000000,231299.000000,223035.000000,214203.000000,205442.000000,203339.000000,198041.000000,195748.000000,191682.000000,189838.000000,185612.000000,184791.000000,181257.000000,180430.000000,175976.000000,175380.000000,173457.000000,172595.000000,167848.000000,167535.000000,166446.000000,165350.000000,164408.000000,164300.000000,163337.000000,162911.000000,162140.000000,161555.000000,160654.000000,160583.000000,159916.000000,159803.000000,158562.000000,158527.000000,158070.000000,157659.000000,156787.000000,156641.000000,155855.000000,155644.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n548-k50	8	25	148646.000000	21.000010	[300675.000000,261865.000000,233590.000000,224682.000000,217705.000000,213149.000000,207684.000000,204815.000000,201850.000000,196330.000000,194313.000000,189464.000000,188159.000000,182585.000000,181535.000000,178271.000000,177386.000000,174852.000000,174180.000000,172309.000000,171849.000000,170146.000000,169183.000000,166477.000000,164947.000000,163417.000000,163064.000000,159782.000000,159039.000000,157955.000000,157641.000000,154815.000000,154454.000000,152704.000000,152657.000000,151266.000000,150957.000000,150006.000000,149502.000000,148828.000000,148646.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n548-k50	9	25	153957.000000	21.231888	[303710.000000,254751.000000,228262.000000,219550.000000,215972.000000,212235.000000,208143.000000,202008.000000,200486.000000,194043.000000,192457.000000,190129.000000,187458.000000,185040.000000,184479.000000,181675.000000,179801.000000,178936.000000,178515.000000,176598.000000,175911.000000,172635.000000,172131.000000,168469.000000,168022.000000,166776.000000,165884.000000,163654.000000,162501.000000,161323.000000,160675.000000,158775.000000,158741.000000,157284.000000,157119.000000,156205.000000,155942.000000,155291.000000,154516.000000,153974.000000,153957.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n548-k50	10	25	147328.000000	20.880571	[299334.000000,254201.000000,231855.000000,218695.000000,213023.000000,206854.000000,202721.000000,198318.000000,195791.000000,191539.000000,190135.000000,186468.000000,184851.000000,181399.000000,179505.000000,177461.000000,176358.000000,173037.000000,172251.000000,169562.000000,169060.000000,167066.000000,166726.000000,164895.000000,163599.000000,161245.000000,160242.000000,158458.000000,158254.000000,156540.000000,156191.000000,154585.000000,154544.000000,152662.000000,152278.000000,150915.000000,150529.000000,149135.000000,148802.000000,147512.000000,147328.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n586-k159	1	25	255415.000000	21.103644	[378627.000000,349329.000000,322071.000000,311690.000000,306490.000000,302387.000000,298817.000000,295440.000000,291356.000000,287116.000000,286142.000000,283172.000000,281292.000000,278530.000000,276682.000000,274270.000000,272675.000000,270955.000000,270183.000000,269020.000000,268494.000000,266447.000000,265930.000000,263616.000000,263409.000000,262854.000000,262590.000000,261522.000000,261304.000000,260541.000000,260523.000000,259854.000000,259784.000000,258743.000000,258743.000000,257461.000000,257461.000000,256661.000000,256399.000000,255428.000000,255415.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n586-k159	2	25	264087.000000	21.009368	[382068.000000,344350.000000,319896.000000,310830.000000,306950.000000,303325.000000,300672.000000,298075.000000,296088.000000,293625.000000,291704.000000,290471.000000,289281.000000,287610.000000,285773.000000,285197.000000,283583.000000,282071.000000,280092.000000,278739.000000,277880.000000,276322.000000,275638.000000,274182.000000,273146.000000,271372.000000,270911.000000,270085.000000,269963.000000,269020.000000,268850.000000,268149.000000,268023.000000,266584.000000,266584.000000,266105.000000,265349.000000,264670.000000,264670.000000,264258.000000,264087.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n586-k159	3	25	254530.000000	21.135727	[379587.000000,346141.000000,321346.000000,311378.000000,304904.000000,300512.000000,297748.000000,293046.000000,289937.000000,287498.000000,286251.000000,283891.000000,281812.000000,279415.000000,278664.000000,275554.000000,273638.000000,271245.000000,270802.000000,267219.000000,266668.000000,264972.000000,264640.000000,263520.000000,263249.000000,261953.000000,261728.000000,260945.000000,260321.000000,259498.000000,259262.000000,258151.000000,258141.000000,256647.000000,256647.000000,255399.000000,255259.000000,255162.000000,255138.000000,254812.000000,254530.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n586-k159	4	25	252792.000000	21.072312	[381998.000000,344508.000000,318437.000000,307200.000000,302685.000000,300409.000000,297929.000000,295406.000000,292723.000000,289737.000000,288585.000000,287256.000000,285926.000000,282359.000000,280307.000000,277431.000000,276545.000000,275352.000000,275027.000000,273031.000000,272028.000000,268351.000000,267866.000000,265468.000000,265018.000000,263598.000000,262243.000000,260680.000000,260574.000000,258909.000000,258280.000000,257760.000000,257027.000000,256168.000000,255971.000000,255026.000000,255003.000000,253775.000000,253671.000000,252896.000000,252792.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n586-k159	5	25	255527.000000	21.059476	[383093.000000,338485.000000,312023.000000,305035.000000,303430.000000,298410.000000,294083.000000,288328.000000,285787.000000,282439.000000,280728.000000,277136.000000,276615.000000,274518.000000,273469.000000,270744.000000,270521.000000,269007.000000,268701.000000,267245.000000,266984.000000,265287.000000,264963.000000,263970.000000,263952.000000,263063.000000,262579.000000,261142.000000,260823.000000,260384.000000,260147.000000,259558.000000,258842.000000,258358.000000,257771.000000,257060.000000,256775.000000,256272.000000,256041.000000,255701.000000,255527.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n586-k159	6	25	259549.000000	21.281071	[376402.000000,339147.000000,318395.000000,309436.000000,305206.000000,300952.000000,296518.000000,293287.000000,291621.000000,290964.000000,287763.000000,286697.000000,285590.000000,282844.000000,281761.000000,279808.000000,279563.000000,276632.000000,275543.000000,272595.000000,271697.000000,270801.000000,270472.000000,269559.000000,269136.000000,267623.000000,267383.000000,265703.000000,265408.000000,264533.000000,264434.000000,263695.000000,263666.000000,262875.000000,262832.000000,261724.000000,261714.000000,261017.000000,260719.000000,259549.000000,259549.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
